ID,Name,action,old_upc,new_upc,status,http_status,note
ea3256f2-0404-4cca-aaec-1447b6273b27,PAINTED DESERT SHIRT,USE_NEW,84084300287,084084300287,OK,200,
04ef6d85-13a5-46bf-b289-db523681654f,PAINTED DESERT SHIRT,USE_NEW,84084300324,084084300324,OK,200,
cc70e6f2-5947-4426-bb65-979869aca95d,PAINTED DESERT SHIRT,USE_NEW,84084300263,084084300263,OK,200,
59c2e391-96ce-434d-84c5-35e681c78f38,PAINTED DESERT SHIRT,USE_NEW,84084300140,084084300140,OK,200,
9b7f381f-71e8-4fb0-8c05-db433f70f927,PAINTED DESERT,USE_NEW,84084809087,084084809087,OK,200,
75bcb8b1-1d8a-43b8-8745-52e2c4c7e587,PAINTED DESERT,USE_NEW,84084809094,084084809094,OK,200,
1ba1a602-9c3d-4e79-bdcb-2beecbd211b6,PAINTED DESERT,USE_NEW,84084809100,084084809100,OK,200,
80cacdb7-fda1-42aa-affb-f02102f96a8a,PAINTED DESERT,USE_NEW,84084809148,084084809148,OK,200,
5dd727db-1e4b-48f6-982c-d28212fa95fb,PAINTED DESERT,USE_NEW,84084809193,084084809193,OK,200,
624fcfbc-1141-4082-8200-c823f706e368,PAINTED DESERT,USE_NEW,84084809216,084084809216,OK,200,
b65a85ac-bd53-4d05-af9b-984348f6af55,PAINTED DESERT,USE_NEW,84084809124,084084809124,OK,200,
be3da918-407a-4ec2-bc5d-5d891363c146,PAINTED DESERT,USE_NEW,84084809162,084084809162,OK,200,
a17ac632-6295-4d58-aeeb-545b62593338,PAINTED DESERT,USE_NEW,84084809186,084084809186,OK,200,
28578a76-0df8-40b2-a1fb-e6cba8631afd,PAINTED DESERT,USE_NEW,84084809209,084084809209,OK,200,
e9bc3697-daa5-4482-a723-91095af2d535,PAINTED DESERT,USE_NEW,84084809247,084084809247,OK,200,
e6338d28-82fd-44a9-8424-9b95e6e6cf9b,PAINTED DESERT,USE_NEW,84084809117,084084809117,OK,200,
527f0041-2dec-4a0b-92db-02aa7cfe162e,PAINTED DESERT,USE_NEW,84084809179,084084809179,OK,200,
95cf6ccd-27bc-4972-8cdc-6a88d73ea0cb,PAINTED DESERT,USE_NEW,84084809223,084084809223,OK,200,
a8553e40-1481-4164-99cd-931cbca04718,PAINTED DESERT,USE_NEW,84084809131,084084809131,OK,200,
6af4d529-03e1-4bcd-9fbe-1cfc095e7db5,PAINTED DESERT,USE_NEW,84084809155,084084809155,OK,200,
5b211e32-02ac-48e3-a6f0-da2e5edf95ef,PAINTED DESERT,USE_NEW,84084809230,084084809230,OK,200,
b47de947-6b60-40a1-8422-840972dbd83a,PAINTED DESERT,USE_NEW,84084809254,084084809254,OK,200,
db48c06c-a350-4893-ac1a-2bcd8d15ba68,PAINTED DESERT,USE_NEW,84084809070,084084809070,OK,200,
a1945877-6b27-4b93-9fda-414d5876c93d,PAINTED DESERT SHIRTS,USE_NEW,84084809650,084084809650,OK,200,
fffdcaab-05ab-4cdb-83e0-c41b871232a3,PAINTED DESERT SHIRTS,USE_NEW,84084809667,084084809667,OK,200,
c6b7450b-7b6a-4262-b678-f2ba5771f963,PAINTED DESERT SHIRTS,USE_NEW,84084809674,084084809674,OK,200,
39cbb218-d702-4d46-8c90-0bc77d2ac124,PAINTED DESERT SHIRTS,USE_NEW,84084809681,084084809681,OK,200,
66f36377-03f4-497c-ac64-716a3a8507c2,PAINTED DESERT SHIRTS,USE_NEW,84084809728,084084809728,OK,200,
d77b6c2a-fd69-46c6-9a81-0c22840c1f9d,PAINTED DESERT SHIRTS,USE_NEW,84084809742,084084809742,OK,200,
dd3d7ad9-a541-48cb-88dc-1fa4b0467550,PAINTED DESERT SHIRTS,USE_NEW,84084809773,084084809773,OK,200,
7f92915a-6fee-45e0-9f0f-2d05d7535ad0,PAINTED DESERT SHIRTS,USE_NEW,84084809797,084084809797,OK,200,
2e393ef0-9636-4f23-94cd-68e2aca39fcf,PAINTED DESERT SHIRTS,USE_NEW,84084809698,084084809698,OK,200,
2a618026-06f7-49fd-9da4-ed9c9358ff51,PAINTED DESERT SHIRTS,USE_NEW,84084809766,084084809766,OK,200,
2f059652-3d78-4601-9810-7b4eec4999ae,PAINTED DESERT SHIRTS,USE_NEW,84084809827,084084809827,OK,200,
3917d6de-0772-4bb8-a4bd-ee927561927f,PAINTED DESERT SHIRTS,USE_NEW,84084809704,084084809704,OK,200,
999292da-6148-4bfa-ada9-86d20b1ae5d2,PAINTED DESERT SHIRTS,USE_NEW,84084809711,084084809711,OK,200,
5157991a-dc7c-412a-b6d1-7cef9230b662,PAINTED DESERT SHIRTS,USE_NEW,84084809780,084084809780,OK,200,
5b5c889e-f6ae-4a27-8ba1-9b8408e8580d,PAINTED DESERT SHIRTS,USE_NEW,84084931894,084084931894,OK,200,
e3adc2f1-19af-4dac-9787-17be60650f76,PAINTED DESERT SHIRTS,USE_NEW,84084809803,084084809803,OK,200,
205df724-5639-43f4-abc0-84aef49acbb2,PAINTED DESERT SHIRTS,USE_NEW,84084809810,084084809810,OK,200,
dd9b3c03-3209-472b-b760-51d1427ede19,PAINTED DESERT SHIRTS,USE_NEW,84084809841,084084809841,OK,200,
6b65e85a-4fa2-4151-aded-a78474efeb1d,PAINTED DESERT SHIRTS,USE_NEW,84084809858,084084809858,OK,200,
0aa1071f-e73a-400a-af9d-cc2e98219dcc,PAINTED DESERT SHIRTS,USE_NEW,84084809759,084084809759,OK,200,
a3efa66b-9bd1-4cab-97d9-eb4de28ba542,PAINTED DESERT SHIRTS,USE_NEW,84084809735,084084809735,OK,200,
4ddfb985-b0c8-4d22-83ac-4d2914b89732,PAINTED DESERT SHIRTS,USE_NEW,84084809834,084084809834,OK,200,
dab0d3e9-6d11-4f72-b15d-e8b0c25f56a3,PAINTED DESERT SHIRTS,USE_NEW,84084809643,084084809643,OK,200,
21813e83-a4fa-4ad2-a3e2-9ac167150997,20X VINTAGE BOOT BOYS 8-16,USE_NEW,51071499408,051071499408,ERROR,422,"{""error"": ""Product codes must be unique."", ""fields"": {""duplicate_product_codes"": ""051071499408"", ""existing_code_UPC"": ""051071499408 already exists."", ""existing_code_UPC_id"": ""668a6603-c6de-4ccc-be8c-1"
95d3a828-0d1e-483a-8ef8-14b94d8e11b2,20X VINTAGE BOOT BOYS 8-16,USE_NEW,51071499392,051071499392,OK,200,
6b47c0e5-0831-4cac-ab24-c5297c008f71,20X VINTAGE BOOT BOYS 8-16,USE_NEW,51071499439,051071499439,OK,200,
0ebeceda-75aa-44e0-881e-d087f2b981c7,20X VINTAGE BOOT BOYS 8-16,USE_NEW,51071499422,051071499422,ERROR,422,"{""error"": ""Product codes must be unique."", ""fields"": {""duplicate_product_codes"": ""051071499422"", ""existing_code_UPC"": ""051071499422 already exists."", ""existing_code_UPC_id"": ""2f5bbe5b-55df-440c-994b-c"
9f21cf14-0f02-4bdc-a1e5-aacd98d3bd96,20X VINTAGE BOOT BOYS 8-16,USE_NEW,51071499460,051071499460,OK,200,
c96ed924-6702-4351-bd12-d26bc9be8032,20X VINTAGE BOOT BOYS 8-16,USE_NEW,51071499453,051071499453,OK,200,
6dd71fdb-5880-4531-9b6f-f7d5b7da17ad,20X VINTAGE BOOT BOYS 8-16,USE_NEW,51071499446,051071499446,OK,200,
aefb05a8-ee39-4e21-a031-e335043af23b,20X VINTAGE BOOT BOYS 8-16,USE_NEW,51071499491,051071499491,OK,200,
ea1a4042-a79c-46bc-b391-b9fa535382c0,20X VINTAGE BOOT BOYS 8-16,USE_NEW,51071499484,051071499484,ERROR,422,"{""error"": ""Product codes must be unique."", ""fields"": {""duplicate_product_codes"": ""051071499484"", ""existing_code_UPC"": ""051071499484 already exists."", ""existing_code_UPC_id"": ""0bb57d80-79d2-4d2e-bf4d-f"
579ba1b3-ec8e-448f-9b6a-4a7423288bf9,20X VINTAGE BOOT BOYS 8-16,USE_NEW,51071499477,051071499477,OK,200,
12b60029-2ff1-41f9-b38d-4442f595ed72,20X VINTAGE BOOT BOYS 8-16,USE_NEW,51071499521,051071499521,OK,200,
06863707-94ff-4aa9-b9af-2fa6d2f71638,20X VINTAGE BOOT BOYS 8-16,USE_NEW,51071499514,051071499514,OK,200,
6d04a3bc-e88e-42b5-a32c-be70aeea510b,20X VINTAGE BOOT BOYS 8-16,USE_NEW,51071499507,051071499507,OK,200,
087d65f3-c36c-49a5-8807-3e93d1e1fd6b,20X VINTAGE BOOT BOYS 8-16,USE_NEW,51071499538,051071499538,OK,200,
8b555c83-6613-4819-a381-831e0fcea784,20X VINTAGE BOOT BOYS 8-16,USE_NEW,51071499361,051071499361,OK,200,
7fd69cba-555e-4eae-a141-4e049e3cee5d,20X VINTAGE BOOT BOYS 8-16,USE_NEW,51071499354,051071499354,OK,200,
94694b35-e2de-4a9a-8910-50e675d43fc8,20X VINTAGE BOOT BOYS 8-16,USE_NEW,51071499347,051071499347,OK,200,
ba1e8385-6022-4779-9551-b32bfd3ff897,20X VINTAGE BOOT BOYS 8-16,USE_NEW,51071499385,051071499385,OK,200,
3f3f9460-7391-41d3-b929-9478132c358e,20X VINTAGE BOOT BOYS 8-16,USE_NEW,51071499415,051071499415,OK,200,
482bbf88-442c-46fd-a284-5ee20ec1ac10,20X VINTAGE BOOT BOYS 8-16,USE_NEW,51071499378,051071499378,OK,200,
7ff205dc-6bf0-44ff-8e35-cea947da4f6f,20X VINTAGE BOOT BOYS 1-7,USE_NEW,51071488631,051071488631,OK,200,
b644d202-1666-4190-81a3-c4a725dd06f5,20X VINTAGE BOOT BOYS 1-7,USE_NEW,51071488662,051071488662,OK,200,
905c0f6a-31eb-46d4-9e7a-e6b792dac69b,20X VINTAGE BOOT BOYS 1-7,USE_NEW,51071488655,051071488655,OK,200,
e73b6359-eeb2-4ce6-a52f-8f6601e13e1a,20X VINTAGE BOOT BOYS 1-7,USE_NEW,51071488686,051071488686,OK,200,
9bb73a4f-932d-4e89-a6af-4973d66ea34f,20X VINTAGE BOOT BOYS 1-7,USE_NEW,51071488679,051071488679,OK,200,
48f53699-4ae9-405b-988f-23993c884d16,20X VINTAGE BOOT BOYS 1-7,USE_NEW,51071488709,051071488709,OK,200,
1a8a6334-7924-4e3c-ae01-e9ad560c6670,20X VINTAGE BOOT BOYS 1-7,USE_NEW,51071488693,051071488693,OK,200,
f6cc88b8-dae8-4652-897b-dbd0de287e15,20X VINTAGE BOOT BOYS 1-7,USE_NEW,51071488723,051071488723,OK,200,
3d573c82-4f6a-41fb-b886-fd75e340695f,20X VINTAGE BOOT BOYS 1-7,USE_NEW,51071488716,051071488716,OK,200,
cbc7e685-31ea-4a57-a8d3-927167b02678,20X VINTAGE BOOT BOYS 1-7,USE_NEW,51071488747,051071488747,OK,200,
f5a78ed7-e7a0-45cb-b2f2-9ec2e54dcb79,20X VINTAGE BOOT BOYS 1-7,USE_NEW,51071488730,051071488730,OK,200,
f7f3f1d9-892e-4c04-ba5c-b17a99013644,20X VINTAGE BOOT BOYS 1-7,USE_NEW,51071488761,051071488761,OK,200,
263d4ed0-eb76-4155-bf21-af62222ded70,20X VINTAGE BOOT BOYS 1-7,USE_NEW,51071488754,051071488754,OK,200,
f171ce57-5ebc-4fd7-8ae7-d36daae2c782,20X VINTAGE BOOT BOYS 1-7,USE_NEW,51071488648,051071488648,OK,200,
5f50f81e-5a3f-427f-adc7-d688db00a0d6,BOYS FLANNEL,USE_NEW,40326030787,040326030787,OK,200,
794332c2-1c5b-4157-a5e2-80eeedbfb526,BOYS FLANNEL,USE_NEW,40326030770,040326030770,OK,200,
8fc8cae3-621a-46e7-a30f-37f6e361ac16,BOYS FLANNEL,USE_NEW,40326030800,040326030800,OK,200,
0f67f121-cb23-42ae-a386-b5d25957dda3,BOYS FLANNEL,USE_NEW,40326030824,040326030824,OK,200,
0e7582b4-2dc6-48b0-bfed-27095851cadf,BOYS FLANNEL,USE_NEW,40326030817,040326030817,OK,200,
207b22c3-2e26-40fd-9c44-6e21890d2fa7,BOYS FLANNEL,USE_NEW,40326030794,040326030794,OK,200,
5057c91d-d064-44c3-aae6-b91b4c994fc5,BOYS FLANNEL,USE_NEW,40326030831,040326030831,OK,200,
97551e19-f834-4bd4-bc12-56ec33e1e04e,ASAP WEST GIRL LS SNAP SOLID WHT,USE_NEW,40326710504,040326710504,OK,200,
b4bc731c-82ce-4483-9b19-ac778d1b3d0a,ASAP WEST GIRL LS SNAP SOLID WHT,USE_NEW,40326710498,040326710498,OK,200,
5a83ffbc-e2e1-4422-a9de-3217ec80c08b,ASAP WEST GIRL LS SNAP SOLID WHT,USE_NEW,40326710528,040326710528,OK,200,
91eb38e0-836a-4c61-9ca1-ba47ca21b006,ASAP WEST GIRL LS SNAP SOLID WHT,USE_NEW,40326710542,040326710542,OK,200,
a3e6099e-1e5a-404d-b7ab-b2a548a847fd,ASAP WEST GIRL LS SNAP SOLID WHT,USE_NEW,40326710535,040326710535,OK,200,
6485a59b-35e0-4ec8-bc0f-df0b01884c73,ASAP WEST GIRL LS SNAP SOLID WHT,USE_NEW,40326710511,040326710511,OK,200,
d3a92338-2b02-4fd1-bce6-0c5c1027a4db,ASAP WEST GIRL LS SNAP SOLID WHT,USE_NEW,40326710559,040326710559,OK,200,
13ec6e65-4275-4559-90b9-2f5eb024022a,LONG SLEEVE HENLEY,USE_NEW,83625273905,083625273905,OK,200,
786db751-7ca9-47ce-abab-34e294870a8a,LONG SLEEVE HENLEY,USE_NEW,83625273943,083625273943,OK,200,
47fa176f-e203-4fc3-98fd-704f3c6d6a5d,LONG SLEEVE HENLEY,USE_NEW,83625092674,083625092674,OK,200,
d6d328c1-7d8b-4167-a1fd-8fad68fada29,LONG SLEEVE HENLEY,USE_NEW,83625092698,083625092698,OK,200,
1dd83257-a3be-4ddd-a0c7-53c61cfaf0ab,LONG SLEEVE HENLEY,USE_NEW,83625092711,083625092711,OK,200,
9ab86c77-cf66-411c-bc10-383238da2286,LONG SLEEVE HENLEY,USE_NEW,83625092728,083625092728,OK,200,
072515ba-4aed-456e-a249-b6607a29b9f3,LONG SLEEVE HENLEY,USE_NEW,83625273967,083625273967,OK,200,
f439f986-381f-4550-94a5-4da038b6c982,LONG SLEEVE HENLEY,USE_NEW,83625092681,083625092681,OK,200,
19c9c223-2534-48ef-b7c7-ee51ed431862,LONG SLEEVE HENLEY,USE_NEW,83625092704,083625092704,OK,200,
62f26fbd-e758-463f-8f44-eabd5dec0723,LONG SLEEVE HENLEY,USE_NEW,83625273912,083625273912,OK,200,
37cd0bdc-1f33-4cee-8518-e965e1e7d905,LONG SLEEVE HENLEY,USE_NEW,83625273929,083625273929,OK,200,
f8d22f15-68e4-4fa7-b168-77a14f595c85,LONG SLEEVE HENLEY,USE_NEW,83625273936,083625273936,OK,200,
8aa12083-3d10-4a1b-ad92-78da44cfcaa1,LONG SLEEVE HENLEY,USE_NEW,83625273882,083625273882,OK,200,
aecf55f4-0bd6-4cbe-8145-3b319d283ce5,LONG SLEEVE HENLEY,USE_NEW,83625273899,083625273899,OK,200,
ebd20370-fd77-4072-91b6-60698ae7a294,LONG SLEEVE HENLEY,USE_NEW,51071899093,051071899093,OK,200,
7a13a58b-49d4-422f-a4bc-d19bb9444ba9,LONG SLEEVE HENLEY,USE_NEW,51071630672,051071630672,OK,200,
a673af27-43f3-4710-b3c7-94d6f55572f6,LONG SLEEVE HENLEY,USE_NEW,51071630689,051071630689,OK,200,
c13da9a9-75f3-4d5f-a8c7-5b0ea9d3cb43,LONG SLEEVE HENLEY,USE_NEW,51071899109,051071899109,OK,200,
a42ad1d4-0b1c-4a62-b0b9-8578b20a7722,LONG SLEEVE HENLEY,USE_NEW,51071899116,051071899116,OK,200,
aef8e0d1-6847-461d-ae60-9c3488cb8f28,LONG SLEEVE HENLEY,USE_NEW,83625273950,083625273950,OK,200,
4766c3f9-acab-4954-8a2c-eddeb2617cb4,MENS WORK WESTERN BASIC,USE_NEW,51071436632,051071436632,OK,200,
567131e1-81ae-4694-b2a9-2e5ee182e9f8,MENS WORK WESTERN BASIC,USE_NEW,51071436663,051071436663,OK,200,
07dc6987-a276-4189-b3fd-009ed1018ce4,MENS WORK WESTERN BASIC,USE_NEW,51071436601,051071436601,OK,200,
a2a324ea-4db1-4f70-b7ec-fece0a11453b,MENS WORK WESTERN BASIC,USE_NEW,51071436595,051071436595,OK,200,
f86a02f3-7c3d-4b2e-bdf2-9c1f8c52d4e2,MENS WORK WESTERN BASIC,USE_NEW,51071436625,051071436625,OK,200,
21d840a0-1eb6-4539-a59c-b6d36623f6b2,MENS WORK WESTERN BASIC,USE_NEW,51071436649,051071436649,OK,200,
e9c798f4-9f4b-4857-976a-b16a75c3cae3,MENS WORK WESTERN BASIC,USE_NEW,51071436618,051071436618,OK,200,
38cf6c3d-db58-40ca-9e3c-d8b4d1d3fddf,MENS WORK WESTERN BASIC,USE_NEW,51071436656,051071436656,OK,200,
056564cb-8f4b-4be3-b700-61592bccfe53,Sport Western Snap Shirt - 71105,USE_NEW,83625174882,083625174882,ERROR,422,"{""error"": ""Product codes must be unique."", ""fields"": {""duplicate_product_codes"": ""083625174882"", ""existing_code_UPC"": ""083625174882 already exists."", ""existing_code_UPC_id"": ""8e42427b-6cd1-4cd8-963f-f"
5de54e70-7904-48ea-a8ea-d4bafbc0abbd,Sport Western Snap Shirt - 71105,USE_NEW,83625174899,083625174899,ERROR,422,"{""error"": ""Product codes must be unique."", ""fields"": {""duplicate_product_codes"": ""083625174899"", ""existing_code_UPC"": ""083625174899 already exists."", ""existing_code_UPC_id"": ""f1fe22c9-c437-4e6c-ac2f-0"
48cd09f6-ee0b-4620-be04-2050beb2362e,Sport Western Snap Shirt - 71105,USE_NEW,83625174929,083625174929,ERROR,422,"{""error"": ""Product codes must be unique."", ""fields"": {""duplicate_product_codes"": ""083625174929"", ""existing_code_UPC"": ""083625174929 already exists."", ""existing_code_UPC_id"": ""3a412b34-5ed7-4257-9459-7"
f4bf12da-31da-41ee-ac26-f51ba8421b82,Sport Western Snap Shirt - 71105,USE_NEW,83625174943,083625174943,ERROR,422,"{""error"": ""Product codes must be unique."", ""fields"": {""duplicate_product_codes"": ""083625174943"", ""existing_code_UPC"": ""083625174943 already exists."", ""existing_code_UPC_id"": ""448deb4a-ea4a-4748-a1f6-d"
52e1b8de-1258-4c40-a3fb-2936f17a5f77,Sport Western Snap Shirt - 71105,USE_NEW,83625174875,083625174875,ERROR,422,"{""error"": ""Product codes must be unique."", ""fields"": {""duplicate_product_codes"": ""083625174875"", ""existing_code_UPC"": ""083625174875 already exists."", ""existing_code_UPC_id"": ""3a02ff02-a8a1-48a9-b9c0-5"
6c11b52c-cc4b-4d9c-acaa-afd4247b1aa9,Sport Western Snap Shirt - 71105,USE_NEW,83625174868,083625174868,ERROR,422,"{""error"": ""Product codes must be unique."", ""fields"": {""duplicate_product_codes"": ""083625174868"", ""existing_code_UPC"": ""083625174868 already exists."", ""existing_code_UPC_id"": ""2507d07e-97e3-4fa7-a76c-2"
91766eaf-8806-4b29-a539-553b43d84984,Sport Western Snap Shirt - 71105,USE_NEW,83625174851,083625174851,ERROR,422,"{""error"": ""Product codes must be unique."", ""fields"": {""duplicate_product_codes"": ""083625174851"", ""existing_code_UPC"": ""083625174851 already exists."", ""existing_code_UPC_id"": ""860f33bc-1ca6-495a-af71-0"
b7f0a537-c672-4579-95b7-76aefae9e86c,Sport Western Snap Shirt - 71105,USE_NEW,83625174905,083625174905,ERROR,422,"{""error"": ""Product codes must be unique."", ""fields"": {""duplicate_product_codes"": ""083625174905"", ""existing_code_UPC"": ""083625174905 already exists."", ""existing_code_UPC_id"": ""2bd7231a-4f7b-4567-b919-0"
99617a10-24cf-4f25-b432-9a5e526ce297,Sport Western Snap Shirt - 71105,USE_NEW,83625174936,083625174936,ERROR,422,"{""error"": ""Product codes must be unique."", ""fields"": {""duplicate_product_codes"": ""083625174936"", ""existing_code_UPC"": ""083625174936 already exists."", ""existing_code_UPC_id"": ""78bc2ea0-a8a0-4aa9-a2f2-4"
0f0b7a2f-7cea-4af5-9736-a9db6b7b85e4,Sport Western Snap Shirt - 71105,USE_NEW,83625174912,083625174912,ERROR,422,"{""error"": ""Product codes must be unique."", ""fields"": {""duplicate_product_codes"": ""083625174912"", ""existing_code_UPC"": ""083625174912 already exists."", ""existing_code_UPC_id"": ""f5075005-baf6-4d22-8fbe-d"
30b27e00-4089-40f3-9b40-f07b77966dee,Flannel Plaid - PACK OF 2 - Assorted - 75098,USE_NEW,51071369220,051071369220,OK,200,
a2ebee0c-06bd-4375-8876-288eea11a651,Flannel Plaid - PACK OF 2 - Assorted - 75098,USE_NEW,51071369213,051071369213,OK,200,
1ea83846-a9f9-4f78-be86-70b8fadd21d1,Flannel Plaid - PACK OF 2 - Assorted - 75098,USE_NEW,51071369206,051071369206,OK,200,
dbdd09fc-bcd9-45ba-a53d-7e3f6e8dd2c7,Flannel Plaid - PACK OF 2 - Assorted - 75098,USE_NEW,51071539326,051071539326,OK,200,
22b35b6c-423a-4c41-99d1-fdde74b42375,Flannel Plaid - PACK OF 2 - Assorted - 75098,USE_NEW,51071517065,051071517065,OK,200,
9bb54ce3-4830-4e4a-bcf0-92d98612ce43,Flannel Plaid - PACK OF 2 - Assorted - 75098,USE_NEW,51071517072,051071517072,OK,200,
426cffe2-a946-4494-a6db-fe0c18cb6932,Flannel Plaid - PACK OF 2 - Assorted - 75098,USE_NEW,51071369237,051071369237,OK,200,
96d17e7b-75e7-4047-a171-c17fef7545bb,Flannel Plaid - PACK OF 2 - Assorted - 75098,USE_NEW,51071370813,051071370813,OK,200,
a8700280-0ae8-4ed7-94a5-985267dfa59b,Flannel Plaid - PACK OF 2 - Assorted - 75098,USE_NEW,51071517027,051071517027,OK,200,
aa618982-79f0-4f12-bb7e-0d6eaec9b2ff,Flannel Plaid - PACK OF 2 - Assorted - 75098,USE_NEW,51071517058,051071517058,OK,200,
1e158dd9-290a-427d-bd80-4c646020c6e3,Flannel Plaid - PACK OF 2 - Assorted - 75098,USE_NEW,51071751094,051071751094,ERROR,422,"{""error"": ""Product codes must be unique."", ""fields"": {""duplicate_product_codes"": ""051071751094"", ""existing_code_UPC"": ""051071751094 already exists."", ""existing_code_UPC_id"": ""9d08bd80-dcc8-4d6b-981f-1"
